price_id,medicine_id,package_id,amount,currency,price_basis,price_original,source_record_id,price_source,price_status,price_basis_verified,price_current_verified,price_comparison_eligible,savings_calculation_eligible
PRICE-00529b2eff84e247811a3371,MED-9c80298fb4f954ebd511f778,PKG-1eb8be7e42fea240ed33ad7b,7029.00,BDT,UNKNOWN,"1 gm vial: ৳ 7,029.00",SRCM-01b483618096437e917af1ad,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-0052ab7860a24e51068c0a48,MED-7a0a5ca1da8b81aa508e31ac,,5.00,BDT,UNKNOWN,5.00 Tk,SRCR-168924d9d2219f475de7a7c9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0052cea1dba67c1e64916fb1,MED-737fb2b086d46e893c7ec2de,,0.50,BDT,UNKNOWN,0.50 Tk,SRCR-8373be0fb787aba36ca45ded,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0052e5c4f81689cd1efe10b1,MED-3d39ab542f44bdee9b2e9045,,,,UNKNOWN,0,SRCR-3309e8cfa674887555b88f66,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-0053d3cf92a080f5cf744fec,MED-676153bf6c5845c019828695,,,,UNKNOWN,0,SRCR-44cb93191864143669fa4cd2,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-00555b2f9bb0d4ada72406f6,MED-b397bf3ea05878e5e4c5c012,PKG-b80b16c3f301bb66df6319d5,40.00,BDT,PACKAGE,100 ml bottle: ৳ 40.00,SRCM-923f5341dab956e66da60562,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0055e5c28680310a68b23a4b,MED-57b3f02880638180026f726a,PKG-feaec79f30b8de416d05ba92,4.00,BDT,UNIT,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",SRCM-b6c667c83ae168602ed02683,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-005639ad9c7746a433f246d2,MED-c1f9bfd57b64598532f285f0,PKG-ac47e99aee1dd703c17689b0,48.00,BDT,PACKAGE,50 ml bottle: ৳ 48.00,SRCM-df7abb79234833a51edb351a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0057abcdc54131dce4bd8331,MED-444e405062e348baa7d5bd83,PKG-5a9b63d27edfcd311120e36f,10.00,BDT,UNIT,Unit Price: ৳ 10.00,SRCM-c514fac514555062520b2af4,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0057ca2493eec203cf38f8d2,MED-ea9ceed3767f0b1510012c7e,,29.20,BDT,UNKNOWN,29.20 Tk,SRCR-23834505260bb82fd562de28,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-005a9559100c053f9c8a60f8,MED-07ef2533e1a8d5914c9c0ace,PKG-15b75d373c380652989eaa96,65.00,BDT,PACKAGE,100 ml bottle: ৳ 65.00,SRCM-41c1083641f553e7b51e982f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-005b11146edd4abba97bfc98,MED-fee6d4a4a59c29df3cef4992,PKG-55c31e8e5bd661e113b34ace,4200.00,BDT,PACKAGE,"Unit Price: ৳ 600.00,(7's pack: ৳ 4,200.00),",SRCM-7db990706a5bf90207b7c736,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-005c0e72a4b77e4522079aa8,MED-58a3f42acef5eb0f823758df,,,,UNKNOWN,Price List,SRCR-9fdb8d6bb598aea325dd9aa5,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-005c6fc8ca94a98ed8c20c21,MED-1cc26f913cf3851dac60e263,PKG-a94faa10286bee13c61b2d8a,6.02,BDT,UNIT,"Unit Price: ৳ 6.02,(30's pack: ৳ 180.60),",SRCM-0cae8cf2849dfb971bc83bbe,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-005cdff56fa9d79b392a030b,MED-3fbf8f7a9913f4f8ee389cdf,,3.50,BDT,UNKNOWN,3.50 Tk,SRCR-1fa7a345f690a922c38cef0e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-005ea62d52c638821ce29ae4,MED-c0459d9d6298a09e09f6a0c8,,,,UNKNOWN,0,SRCR-f0eec274dc3cd1bf155f0447,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-0061cddc598391da442e029d,MED-0c13bdcfbc8d75cc85fe3063,PKG-54c861461240eef0c1505eae,12.00,BDT,UNIT,"Unit Price: ৳ 12.00,(21's pack: ৳ 252.00),",SRCM-4150c9a9891bc822246d94ba,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-00620db6ba84dced50b9719a,MED-f598df4748b097a3341c9d70,PKG-83e2d298469636ce41d3d86c,1203.61,BDT,UNKNOWN,"1 tablet kit: ৳ 1,203.61",SRCM-f23909ae496addb29f451052,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-0062d57cc8b253874b4560f9,MED-4c674e74c7cd30b4bc989d5b,,5.00,BDT,UNKNOWN,5.00 Tk,SRCR-050800347592801bee5a567d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0063e3d1ba3694983797d396,MED-bc0462f4477a23cef5c2a092,,57.00,BDT,UNKNOWN,57.00 Tk,SRCR-ec815e6f3322b7b33149175a,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0066baeaf25efb1aa26d7e51,MED-1614012e32aa81e094eb3947,PKG-d937c48639748715fe2bf9fa,12.50,BDT,UNIT,"Unit Price: ৳ 12.50,(20's pack: ৳ 250.00),",SRCM-f4d9f4bda1b084f4a3831f03,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-0066c4d810d344b18e413f3b,MED-8127130348acadba285abb90,,15.00,BDT,UNKNOWN,15.00 Tk,SRCR-a059c15c57b1ce86c06ed34d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00682f910666e36765fe33f0,MED-72a7e16692209b8395781e1e,PKG-080002f03c533ad3677cbcef,60.00,BDT,UNIT,"Unit Price: ৳ 60.00,(30's pack: ৳ 1,800.00),",SRCM-5caae8cfd07ebc6743a3e414,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-006973cc17fcfcbc95b29a65,MED-d4a08e55cf79ab735848a9df,,15.05,BDT,UNKNOWN,15.05 Tk,SRCR-abb0099cd5fc2dd3d28f6957,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-006a0f43a033292fff4a26ab,MED-f19f36de3933eb8d1ef4bf01,PKG-9ddac836ec54a0f0de528192,60.40,BDT,UNKNOWN,20 gm tube: ৳ 60.40,SRCM-7281c75b625bce18a2f40422,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-006a622fe83aa539f821d5d3,MED-6a63263d66c7731204aecf27,PKG-50680fa5daa16e57115a6b48,543.44,BDT,PACKAGE,5 ml drop: ৳ 543.44,SRCM-0f06c41874d7b16f20bda73b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-006b5c094bf739e2e6e0bf9e,MED-376e1f6ccff6ff2fd73ba5da,PKG-83d79d5f59e5babeaee053d8,,,UNKNOWN,,SRCM-43ce19d33a6c34405dd99fff,MARKET_DATASET,MISSING,0,0,0,0
PRICE-006b8f5ea0e95b06d895e64d,MED-04a75b50509829edbff34728,PKG-de5601c3a6abae300975e4d6,331.50,BDT,PACKAGE,"Unit Price: ৳ 11.05,(30's pack: ৳ 331.50),",SRCM-c842a84c833ecdcd62e5d811,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-006b9981cf7add845114ce3f,MED-71845cdc233d78277ddcc3d7,PKG-84431f33f62a029a3ac9034c,6.04,BDT,UNIT,"Unit Price: ৳ 6.04,(30's pack: ৳ 181.20),,Unit Price: ৳ 6.04,(50's pack: ৳ 302.00),",SRCM-e1d3bcd5a24bc16796c5666f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-006bea4187de1d3602fea377,MED-9b54b2edc414cfb8a7eb4d76,PKG-b7bdebd83cf9cfb9d19fd0ac,1.50,BDT,UNIT,"Unit Price: ৳ 1.50,(100's pack: ৳ 150.00),",SRCM-04479b56b879f45f05423aba,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-006ce87a42cca09bcca91d84,MED-d384a4063a21a06a5a7ec3d1,,,,UNKNOWN,0,SRCR-82768ce38e96e6f332fa35b1,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-006dd61da530398aa575e6d3,MED-e4670c204fd6cedaaf32cf2d,PKG-1a6701514611a14ada742dbd,540.00,BDT,PACKAGE,"Unit Price: ৳ 18.00,(30's pack: ৳ 540.00),",SRCM-9b4b73b64dcda1795026a1c6,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0070d7ec7ae1ee318c9fc892,MED-9ee34709d2ba3ce2d2c4a7fe,PKG-0d95336b35fad102a7dcf17d,700.00,BDT,PACKAGE,"Unit Price: ৳ 50.00,(14's pack: ৳ 700.00),",SRCM-13ef4835f871f42db62fb031,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0071aa115fdb6fe9ab45021e,MED-ddd3a9e99b929f77c6bc412f,,,,UNKNOWN,0,SRCR-fe3a1236f39c10928b5cbcea,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-00734baf416338a5b74a2424,MED-fed6505bb0ae3ae592f31889,PKG-cd2531312fd1272b110e9944,300.00,BDT,PACKAGE,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",SRCM-c944017f5ca71ecc7b0dd0f9,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0074dd4fa06bef50d6e533fe,MED-b7439b01dcb2115d6a458e65,,10.10,BDT,UNKNOWN,10.10 Tk,SRCR-6172094206c700941c8c8aac,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00752a41e2b7c4908c0a50db,MED-d5b84c63f976a23400fa79f4,PKG-75a13bb4d5ae7f77f8d4ff2e,4.50,BDT,UNIT,"Unit Price: ৳ 4.50,(50's pack: ৳ 225.00),",SRCM-e7698b89b185cdad9600e3a3,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-00756caf6aa96115a8210c0d,MED-1774517439ef29c2af87c780,PKG-ff255494ff037451e3e37a62,120.00,BDT,PACKAGE,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",SRCM-ee07af88db53501f046367fb,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-007716b471e7945c566b3dd0,MED-a1e7b96a2e1d5fdca23da3eb,PKG-aa76fa04b3b159d00826ea68,20.00,BDT,UNIT,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",SRCM-924458a7cc41ed93b5c72dad,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0078f492141a7045d78fad21,MED-407cfaf8b22adca7150a9f00,,,,UNKNOWN,0,SRCR-cc24906624972b8a2af07fa4,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-007b7ae9180cbce6aa84de10,MED-2e9b52fb13049763bec5404b,PKG-1b6144529b21012e6e16783a,150.00,BDT,PACKAGE,"Unit Price: ৳ 15.00,(10's pack: ৳ 150.00),",SRCM-ea63eba4f9320023737937e0,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-007bee4cd6245f840588208f,MED-9298e3e9b2322aebe194c534,PKG-2fb905132e63889cd8b8ffc1,130.00,BDT,PACKAGE,5 ml drop: ৳ 130.00,SRCM-6f5ef2326b8193263302634e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-007da9315ec54602216df5b1,MED-7f3c97d53749e8477ee0cd1d,,20.06,BDT,UNKNOWN,20.06 Tk,SRCR-0ecead7a601acc041b1b76a4,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-007e18d17561daf142423848,MED-e1afc91f3d0898c472d15259,PKG-b8e4f5bb4e267f08ce052753,1300.00,BDT,UNKNOWN,"1 gm vial: ৳ 1,300.00",SRCM-b3a9c905441911dc020a299b,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-007e2f98054420bb797ed251,MED-4604d4bd8c065809c4b6c7cd,PKG-c751db4b8783edd1c2c0dd53,30.00,BDT,UNIT,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",SRCM-2d6708ac8447e4fe7b6c6b75,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-007e334bda09fc53335e0cd3,MED-75f9cc711ddb8fd9fc8072b6,,12.00,BDT,UNKNOWN,12.00 Tk,SRCR-423919e4ce4615932f2ce546,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-007eec00663f288f72ed9c48,MED-4e883bbb96e6041048e8f79c,,,,UNKNOWN,0,SRCR-91e3546ce11726b506db3e26,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-007f7be41ae56ef54c012c4f,MED-884efda2011c784f3912e3cb,PKG-5d2f0137c07ceea3bda82e5e,1.26,BDT,UNIT,"Unit Price: ৳ 1.26,(100's pack: ৳ 126.00),",SRCM-c22c9f5c37724721fb99f3b8,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-008037b05a0b428b15f6a145,MED-2aee3f509bf652417b39ead0,,81.25,BDT,UNKNOWN,81.25 Tk,SRCR-8111711f68421668a0864d14,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00803fb3c67cec1981a14b92,MED-debef2fec240af8dc29b27d7,PKG-0f5397c9d147e3809f86f3ce,336.50,BDT,PACKAGE,"Unit Price: ৳ 6.73,(50's pack: ৳ 336.50),",SRCM-49a7dc2108bbf0792f4b7d9b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0082c41e343bd6fbd183a5e4,MED-9b98a409b94ba25cac9b49d1,,,,UNKNOWN,0,SRCR-7b2d2ad9aafe2e73fb3c8396,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-0084ccfe801bb353014aac51,MED-bdc151b989b3cdc03b326a8b,PKG-656bbc2a8d33f996f8805cfd,98.32,BDT,UNIT,"Unit Price: ৳ 98.32,(20's pack: ৳ 1,966.40),",SRCM-b2ae545bda64adc1a3b4a85b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0085fba8897a620c7ebcd813,MED-17701cf1b66d386507b72f0f,,6.00,BDT,UNKNOWN,6.00 Tk,SRCR-4cabd3cadce203553111dcf0,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0086b8d356a2ff5af95ac939,MED-9643c11ea3e9b6f8905dafd3,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-f09b73e0c3827b0acc8a69ef,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0086b95089265fdeb66c120c,MED-c3e46764de68428f69a1d0d6,PKG-ac5ba938db8b270f3574d8c3,60.18,BDT,PACKAGE,100 ml bottle: ৳ 60.18,SRCM-862c5274cf74758ba8325a12,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0088a388dbf3450744fcc4f6,MED-ab095396e4c7514e3eef7ac6,,12.00,BDT,UNKNOWN,12.00 Tk,SRCR-4ea04e721a754ccafbd7ed42,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-0088b2d5c8049c10465eba68,MED-0a450fdbbfe5878d1a1d7960,PKG-e3593197b484fb959250f022,150.00,BDT,PACKAGE,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",SRCM-2c34b8e9e9137fda28378aee,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-0089021cedf1a15c51256738,MED-a45761050fde79ac9c5a87be,PKG-b2dee037c681dd2a5b09fd24,260.00,BDT,PACKAGE,"Unit Price: ৳ 13.00,(20's pack: ৳ 260.00),",SRCM-39b458efebce0c96682636e2,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0089b2a1017d84f6edae598d,MED-185b0b5418297171bec70004,PKG-ff3ffe36bd1020ef36a45863,6.50,BDT,UNIT,"Unit Price: ৳ 6.50,(50's pack: ৳ 325.00),",SRCM-5dc1de521e68ec76f9895eee,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-008ac4db23a08af41d6895c1,MED-a8f6029b59c80e59d392413d,PKG-1728218fb5d9d73123780982,35.00,BDT,UNKNOWN,30 gm tube: ৳ 35.00,SRCM-1d01acc93b8686d209ee9430,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-008b015a55f14b93a9267d97,MED-afc8773b775a5614602d4ccc,PKG-d23cf2e1e23cff5b613e71f1,450.00,BDT,PACKAGE,"Unit Price: ৳ 9.00,(50's pack: ৳ 450.00),",SRCM-a90ea7702fa4ea9bbe2a6012,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-008b9ec7e8ba77e402b998e0,MED-cec656316884ec751c530e7d,,5.03,BDT,UNKNOWN,5.03 Tk,SRCR-ef5d44c264e4bb9b95bc0085,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-008dec16bf11cf54bfbcd0e9,MED-3a51ed3f964053e8464275e6,PKG-0569fbe6401fd33fc52df4a1,450.00,BDT,PACKAGE,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",SRCM-b9782bf014a439d1f5c7e1a4,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-008ed70437d091ee525533a0,MED-39630a5e09f94bc66065768d,PKG-eed3068b03d8c76ea30b22cb,3.00,BDT,UNIT,"Unit Price: ৳ 3.00,(60's pack: ৳ 180.00),",SRCM-ad917085c26c4fbe33e4995a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-008fee5bdcd552ae41657839,MED-c9bd4a900b04f12f8fcf7a1b,PKG-fe0c05f941b565f7f83e6b4f,230.60,BDT,PACKAGE,"10 ml drop: ৳ 23.06,(10's pack: ৳ 230.60),",SRCM-97ea61225d0ee114073d994d,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0090d58de1512dfbf7460d54,MED-f264c828baced93bc0685ba5,PKG-305c1941f17f89b33f2e63fb,1.20,BDT,UNIT,"Unit Price: ৳ 1.20,(100's pack: ৳ 120.00),",SRCM-0bcd2cdd94c1e4b7446f85d6,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-009144f5ec6874b457440e2e,MED-65c87d2b9fcd248b47e0ca4b,PKG-d906df5a4f598f39a26206ca,30.00,BDT,UNIT,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",SRCM-19a0f90c4c09dac240ac55c5,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009386393a2f1d9ff1226a46,MED-46485b45868173d18d6244c6,PKG-78a14b7343f2106080d7a91d,35.00,BDT,UNIT,"Unit Price: ৳ 35.00,(10's pack: ৳ 350.00),",SRCM-a2327cdeabbee4d146ee95bc,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0093ba6479cd391d3c1763cd,MED-bc780da0d69cfbac6c901521,PKG-1914540e342c9e47156689cc,175.00,BDT,PACKAGE,50 ml bottle: ৳ 175.00,SRCM-2c4ef9f2db0b2a202be8fe53,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0094c4c505a14f0501ddc381,MED-b04c161443793b6af76a2077,PKG-b593573a8992379e0d0221dc,16.05,BDT,UNIT,"Unit Price: ৳ 16.05,(10's pack: ৳ 160.49),",SRCM-ec233f8515fbb2bcdac664f1,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-0094d9f3edd6270bc83fe5f6,MED-df8f9741aae72bdb8090d73f,PKG-68b5a253b9417b6c793c97be,35.00,BDT,UNIT,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",SRCM-37b9170c458b1ab48dd042e1,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0096434ca839aef6b71ce297,MED-4c7129548e4d66253aa22f28,,55.00,BDT,UNKNOWN,55.00 Tk,SRCR-9a619c37cbea4b270c317154,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-009673d2292883f944c0bca4,MED-10b24b15d39ccbd0177763fd,PKG-edc173c073eee494ad4e5993,64.00,BDT,PACKAGE,"Unit Price: ৳ 0.64,(100's pack: ৳ 64.00),",SRCM-a40f833915ce3fe8660a2acd,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0096f0f06dc2e5047c20b00d,MED-f49391ce16c6d0d2beac4490,PKG-8f0277814136a62be70e7eb8,140.00,BDT,UNKNOWN,10 gm tube: ৳ 140.00,SRCM-041ad55d40fd321976f1a4a0,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-009767a54ce072caeab3d597,MED-5dba2440f08518ece42036ee,,,,UNKNOWN,0,SRCR-7f00a37c039d9b49476e1d7c,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-0098bdbb1cc8dcc63a3199e7,MED-bb6a69eafbe06548ef14139c,PKG-4f7e6bb54e43fe68d8c8b551,10.07,BDT,UNIT,"Unit Price: ৳ 10.07,(30's pack: ৳ 302.10),",SRCM-d05a07f1f254b2b8697bb602,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-0098c4ff2a6a50c36debb7cb,MED-dcebb13e3fc19fa92460f623,,11.00,BDT,UNKNOWN,11.00 Tk,SRCR-c0ab201d8340e8141f6c021d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00995d7f7bd8ddb120648be2,MED-be99dc161227d731aade7d0f,PKG-e3e634422e73dc68e8273dbd,2.50,BDT,UNIT,"Unit Price: ৳ 2.50,(20's pack: ৳ 50.00),",SRCM-0b2b71853d9aed350bdde31b,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-009a424763fd568a2b2c4312,MED-0cffa072d662d0e3cae504d0,PKG-f92739f05d77196adc24b060,196.50,BDT,PACKAGE,"Unit Price: ৳ 6.55,(30's pack: ৳ 196.50),",SRCM-38b387e4abfeb5f309c37437,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-009aa9809b4c03798b5cb5fc,MED-af5f796c7335fe39712762ac,PKG-2dd13fc155652a058ab82339,39.00,BDT,UNKNOWN,10 gm tube: ৳ 39.00,SRCM-ffabd669b81921f8d98e52bc,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-009addf1ce2c6c82c7f47c58,MED-defc59b7c80286e66e9ffffb,PKG-4a8ed4d67519e946ef5a1884,120.80,BDT,PACKAGE,"Unit Price: ৳ 6.04,(20's pack: ৳ 120.80),",SRCM-c2632273357dad3d38d07140,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009b0021245ee04d20a1ad11,MED-b503bb72656b40fe19b46ec9,,3.50,BDT,UNKNOWN,3.50 Tk,SRCR-adc9a3e46746d2f344a923f3,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-009bd1c5d3fe63ece3850ad7,MED-c8769ad94a0b218f206e208d,PKG-0327570efbda59fffabbcd8a,22.69,BDT,UNIT,"Unit Price: ৳ 22.69,(50's pack: ৳ 1,134.27),",SRCM-5976c2029b236897731d7bf0,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009c6cdae201b34decb7235d,MED-5ca1093f7e04ce3a43861e7f,PKG-24f7563a150b3e7482395981,125.00,BDT,PACKAGE,"Unit Price: ৳ 2.50,(50's pack: ৳ 125.00),",SRCM-b2695141770c31d48d06c562,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009d71fb27cc5061e0bf3c4f,MED-915890f81d896bd91b884051,,,,UNKNOWN,0,SRCR-692ddc990637008eabfc6572,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-009d913c26873b570ed92d34,MED-c7a9d77aff6a8a058714ef2f,PKG-d0b3156621199f5ef5dc6705,200.00,BDT,PACKAGE,1 ml ampoule: ৳ 200.00,SRCM-bbc168155e8d4d70999d57ef,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009e9697f5ee6fdd75c880b9,MED-2ed7631e84526648a13aac62,PKG-46b8d14fce38cb4106d8a9af,55.21,BDT,PACKAGE,"100 ml bottle: ৳ 40.00,200 ml bottle: ৳ 55.21",SRCM-df716ce97a10543e337f5e09,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-009f5ae00ed2f7e5595837f0,MED-18fc13f20f07706f30446f68,,,,UNKNOWN,0,SRCR-6acfaaddf977b64c795e6f33,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-009f784e398813ee3a0528a4,MED-4d0f7100f877a5707a4a39a6,PKG-300e8c49f289d16b45ff0b3c,210.00,BDT,PACKAGE,"Unit Price: ৳ 15.00,(14's pack: ৳ 210.00),",SRCM-7f815d19ee2d2986514b4405,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-00a22436e59f9a9f967a3c3d,MED-9c02046bed30486dba22123f,,100.68,BDT,UNKNOWN,100.68 Tk,SRCR-c637bfed90b530c8c9574314,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00a3fd512cceca9d17d857ec,MED-0dc60d5707e16728faef381e,PKG-750311fad47631bd25c1f79d,4.70,BDT,UNIT,"Unit Price: ৳ 4.70,(30's pack: ৳ 141.00),",SRCM-b48b3c44cdc838025d50af43,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-00a46fd6b29031f83ae15592,MED-053e14c0cd9ae2c7eec60eb1,PKG-a2a9e81a91861da330eaf73e,400.00,BDT,PACKAGE,"Unit Price: ৳ 4.00,(100's pack: ৳ 400.00),",SRCM-c71d31205a04abb4dba9b45a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-00a671e3a3c525ead618e8a4,MED-e6b1252311894a3843b299af,,30.00,BDT,UNKNOWN,30.00 Tk,SRCR-1d0eb88f5a295ad67336a88f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00a82ef30fc856beb91f7c4c,MED-4a8725566902d6ed8492b5f8,,,,UNKNOWN,0,SRCR-1a2c950b5e01d9fa3a8d987d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-00a8fba338e4d1c887adc0a2,MED-4907fec3e394be515233be83,,6.50,BDT,UNKNOWN,6.50 Tk,SRCR-e76631e4384c7924d090198b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00a8fcbd629ad276acb5eee6,MED-e6440f357f8ea9917ed63e9c,PKG-9bed85355d9e83d6c2eb38fd,1780.00,BDT,PACKAGE,"10 mg vial: ৳ 908.00,50 mg vial: ৳ 1,780.00",SRCM-e372cccd321efada585b5d13,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-00a93996eef31fe8405c0a53,MED-36001f9b332f609ce20513b1,,45.00,BDT,UNKNOWN,45.00 Tk,SRCR-0db91e8c05f80509c8229373,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-00ab018e8febb998e8993592,MED-e90ed7b044a20cee877772f1,,,,UNKNOWN,0,SRCR-4b457e239cb15a6522c085eb,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-00ab79d2b6b47a313001e348,MED-1786a9b8b6b864c162394dc9,,8.06,BDT,UNKNOWN,8.06 Tk,SRCR-b18132d7823a72132e30d7c5,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
