source_record_id,source_name,source_row_number,generic_original,strength_original,parse_status,parse_reason
SRCR-d15bbf12062f9f36b5794e76,REGISTERED,8698,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cf500f0f2e3fd91dc7237394,REGISTERED,8700,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b38bc09d06579cbe0645b67e,REGISTERED,8711,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7fdd617453a450682d97af31,REGISTERED,8714,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4a4e39c6c71cfa0fa7af89ff,REGISTERED,8721,Aluminium Oxide + Magnesium Hydroxide,175 mg + 225 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-bd6e061d3b58fa4e0f3a0d8a,REGISTERED,8799,Cefuroxime + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-61a3e54ca8fa02d973ee848a,REGISTERED,8800,Aluminium Oxide + Magnesium Hydroxide,175 mg + 225 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-da1fc5d680f2e9b0ef1ab852,REGISTERED,8810,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e4e4dd4fd130547d2ea2d763,REGISTERED,8834,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e657b352553ca1e841c25f3d,REGISTERED,8857,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-57b6cacfa5ee6112cc8d87fa,REGISTERED,8858,Bacitracin Zinc + Neomycin Sulphate,250 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-8a51498cf83a0eb749fb1aab,REGISTERED,8894,Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin C + Vitamin D,10 mg + 5 mg + 1 mg + 1 mg + 5000 IU + 1.6 mg + 50 mg + 1000 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2d7a1f0f15c049902ff6c677,REGISTERED,8907,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,20 mg + 2 mg + 2 mg + 5 mg + 10 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d42ab8487460932b97bbecb1,REGISTERED,8916,Iron + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,50 mg + 20 mg + 2 mg + 2 mg + 5 mg + 10 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d54a2b71679d9c93ae2ce808,REGISTERED,8950,Betamethasone + Neomycin Sulphate,100 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-81bd87b6321ff3083b471cb3,REGISTERED,8951,Betamethasone + Clotrimazole,100 mg + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e9aa25f162c81025c13180a4,REGISTERED,8960,Enoxaprin,60 mg/.6 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-9ee3f54105b95a708c569c64,REGISTERED,8961,Enoxaprin,40 mg/.4 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-be10f36ea67dd93b0082c6cb,REGISTERED,8962,Enoxaprin,80 mg/.8 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-3ce8789cbfa8bc34ad390e63,REGISTERED,8980,Ciprofloxacin + Hydrocortisone Acetate,300 mg + 1 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-20560a1066a7353c025c49eb,REGISTERED,8986,Ciprofloxacin + Dexamethasone,300 mg + 100 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-883975aa3ade5afbb8ada6d3,REGISTERED,9007,Amoxicillin + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cea3962deb8ec6532899256a,REGISTERED,9013,Amoxicillin + Clavulanic Acid,400 mg + 57.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6d3326bf717bf0654840308d,REGISTERED,9032,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-fdef46a6717d6edf8082af60,REGISTERED,9043,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-451165f3c66fd2a96aae2331,REGISTERED,9065,Gramicidin + Neomycin Sulphate + Nystatin + Triamcinolone Acetonide,25 mg + 250 mg + 100 Lac IU + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e0664f3bcf029a77275b289d,REGISTERED,9066,Gramicidin + Neomycin Sulphate + Nystatin + Triamcinolone Acetonide,25 mg + 250 mg + 100 Lac IU + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-53cec610f10a17108928af26,REGISTERED,9070,Fusidic Acid + Hydrocortisone Acetate,2 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4326efad5214700a803d38de,REGISTERED,9072,Aluminium Oxide + Magnesium Hydroxide + Simethicone,200 mg + 400 mg + 30 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7ed9235760aac49235ef259b,REGISTERED,9099,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e77ac56a3810f1127fdb373e,REGISTERED,9113,Diclofenac + Lidocaine Hydrochloride,75 mg + 20 mg/2 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-00a67949cdc7d3d9ca07789f,REGISTERED,9138,Betamethasone + Lidocaine Hydrochloride + Phenylephrine Hydrochloride,50 mg + 2.5 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-16fce6cf16f15ee0082fd343,REGISTERED,9148,Chlorpheniramine Maleate + Dexamethasone,500 mg + 100 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c16d66a112d69c576ddd521f,REGISTERED,9150,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4d4422d9f17e5ba3327e8819,REGISTERED,9193,Antazoline Hydrochloride + Tetryzoline Hydrochloride,50 mg + 40 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4126e3dc4190104e2a4787ba,REGISTERED,9200,Cyanocobalamin + Pyridoxine Hydrochloride + Vitamin B1,1 mg + 100 mg + 100 mg/3 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c69b49f1a5b046c7773359b8,REGISTERED,9211,Phenylepherine Hydrochloride + Tropicamide,50 mg + 8 mg/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e0ea6870578babe5a5b409b6,REGISTERED,9230,Elemental Iron + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,50 mg + 20 mg + 2 mg + 2 mg + 5 mg + 10 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b7679dd7b88e2b3cab18ffd9,REGISTERED,9253,Dexamethasone + Neomycin + Polymixin B Sulphate,100 mg + 350 mg + 6000 IU/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cb6df3fd2c2f381096ac7698,REGISTERED,9291,Phytomenadione,2 mg/.2 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-00930e3e23347a495bed280c,REGISTERED,9292,Dextran 70 + Hypromellose,100 mg + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4d6aa43a1288c29082e47556,REGISTERED,9363,Clindamycin Phosphate + Tretinoin,1.2 gm + .025 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-bca4048bf4b0d5bc857248dc,REGISTERED,9408,Cefuroxime + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b6204676bed52d9c41d923a9,REGISTERED,9428,Camphor + Menthol + Methyl Salicylate,4 gm + 10 gm + 30 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6ef703ab924a889ea4af2ba5,REGISTERED,9460,Fluticasone Propionate + Salmeterol,250 mcg + 25 mcg/Metered Inhalation,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-1d2f2cb976c4803399a7a2a7,REGISTERED,9462,Ipratropium Bromide + Salbutamol,20 mcg + 100 mcg/Metered Inhalation,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cb27b1be3f598a0bb19dcdc0,REGISTERED,9482,Hydrocortisone + Miconazole Nitrate,1 gm + 2 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-55bf33f9bccce2232a1c4212,REGISTERED,9504,Adapalene + Benzoyl Peroxide,.1 gm + 2.5 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-35d15212c9e6cabc8f6d196b,REGISTERED,9517,Adenosine + Cytochrome C + Nicotinamide + Sodium Succinate,200 mg + 50 mg + 1 gm + 60 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-565550d376b29edef9bc618f,REGISTERED,9530,Polyethylene Glycol 400 + Propylene Glycol,400 mg + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-32a68be4b5e74e93b5cffed6,REGISTERED,9535,Fluticasone Propionate + Salmeterol,125 mcg + 25 mcg/Metered Inhalation,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0bf7d46677832423edd1175d,REGISTERED,9536,Acyclovir + Hydrocortisone,5 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-afbef2d2068641ceabd5d16b,REGISTERED,9538,Betamethasone + Calcipotriol,.05 gm + .005 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-886db70a88e8360d3e4b50bd,REGISTERED,9539,Cinchocaine Hydrochloride + Esculin + Hydrocortisone + Neomycin Sulphate,500 mg + 1 gm + 500 mg + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-305caf422760917a39986958,REGISTERED,9545,Fluorometholone + Tetrahydrozoline Hydrochloride,100 mg + 25 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a57bf4545fac5a73cd7fbc3c,REGISTERED,9546,Bacitracin Zinc + Neomycin Sulphate + Polymixin B Sulphate,400 IU + 3.5 mg + 5000 IU/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2c2bc40c3ff8e5562f823478,REGISTERED,9562,Citric Acid Monohydrate + Potassium Citrate,5 gm + 30 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-40a89112a86c5d588d9fd383,REGISTERED,9564,Ascorbic Acid + Cod Liver Oil + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E,17.5 mg + 100 mg + 9 mg + .35 mg + .85 mg + 2000 IU + .7 mg + 200 IU + 1.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-eadc90919b6433986381adac,REGISTERED,9565,Dexamethasone + Tobramycin,100 mg + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-3ad67ca98c7fc3de406f2d1f,REGISTERED,9574,Enoxaprin,20 mg/.2 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-493986b8e6f012118ffc527a,REGISTERED,9589,Dextromethorphan Hydrobromide + Phenylephrine Hydrochloride + Triprolidine Hydrochloride,400 mg + 200 mg + 50 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-787c7f417eb22ad4fd8ef749,REGISTERED,9590,Clobetasol Propionate + Ofloxacin + Ornidazole + Terbinafine Hydrochloride,.05 gm + .75 gm + 2 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f3ea580b999bc93b6358a714,REGISTERED,9615,Dexamethasone + Moxifloxacin,100 mg + 500 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-3482ae8a75a6ce5d5dcffa01,REGISTERED,9623,Azelastine + Fluticasone Propionate,125 mcg + 50 mcg/Metered Inhalation,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d85a12e40128996dec4b5155,REGISTERED,9625,Fondaparinux Sodium,2.5 mg/.5 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-e1ea32d8353ea9a03eeb4279,REGISTERED,9646,Aluminium Oxide + Magnesium Hydroxide + Simethicone,200 mg + 400 mg + 30 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-527c25e3e2960429c62382de,REGISTERED,9648,Ascorbic Acid + Cod Liver Oil + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E,17.5 mg + 100 mg + 9 mg + .35 mg + .85 mg + 2000 IU + .7 mg + 200 IU + 1.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-3ac0c8742d71743a077ac8c6,REGISTERED,9655,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-77709337ff11550ae89b1a5c,REGISTERED,9658,Cinchocaine Hydrochloride + Esculin + Hydrocortisone + Neomycin Sulphate,500 mg + 1 gm + 500 mg + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-888032ad3223c77bdd422d60,REGISTERED,9664,Citric Acid Monohydrate + Potassium Citrate,5 gm + 30 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-ba6b61fbae8bca69660a593a,REGISTERED,9676,Magaldrate + Simethicone,480 mg + 20 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7a46cfd151d541db9151a38f,REGISTERED,9702,Betamethasone + Neomycin Sulphate,100 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-379a101ba6a5375430e702b3,REGISTERED,9703,Camphor + Menthol + Methyl Salicylate,4 gm + 10 gm + 30 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-1dc7f2065b4b3c2d0f0cbdc3,REGISTERED,9705,Fusidic Acid + Hydrocortisone Acetate,2 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-aed1eca5d488d27b8901ec96,REGISTERED,9706,Acyclovir + Hydrocortisone,5 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-05c39b36588e9e9196d881fb,REGISTERED,9711,Hydrocortisone + Miconazole Nitrate,1 gm + 2 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7168da12d11cf78a63e054f8,REGISTERED,9726,Adapalene + Benzoyl Peroxide,.1 gm + 2.5 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-41be6b7ef090771349872113,REGISTERED,9727,Clindamycin Phosphate + Tretinoin,1.2 gm + .025 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0cef9a818c0ae5976434ef94,REGISTERED,9728,Betamethasone + Lidocaine Hydrochloride + Phenylephrine Hydrochloride,50 mg + 2.5 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-dfc853352c628bbb70be24bb,REGISTERED,9729,Betamethasone + Calcipotriol,.05 gm + .005 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d200b2aa17c33cf315247d0b,REGISTERED,9730,Betamethasone + Clotrimazole,100 mg + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-ad26dc929eed6f907f09f911,REGISTERED,9733,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7a597ebe6217a0e6711dd907,REGISTERED,9803,Ethyl Alcohol + Isopropyl Alcohol,66 ml + 3.5 ml/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-3242c690e775d2ca8d6421cb,REGISTERED,9844,Glycerol + Hydrogen Peroxide Solution + Isopropyl Alcohol,1.45 ml + 4.17 ml + 75 ml/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2c8ec27bddbcc26b2af05ee0,REGISTERED,9893,Eucalypytol + Menthol + Methyl Salicylate + Thymol,92 mg + 42 mg + 60 mg + 64 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-5a81aec5214a53d9f24b010f,REGISTERED,9932,Iron + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,50 mg + 20 mg + 2 mg + 2 mg + 5 mg + 10 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6d9581e3c088ccf7855194e7,REGISTERED,9976,Enoxaprin,40 mg/.4 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-baadcf003a83ca413c52212d,REGISTERED,9977,Enoxaprin,60 mg/.6 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-30062c6a1ac86fe2031037a4,REGISTERED,9978,Enoxaprin,80 mg/.8 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-a7d58ec960307778a3dfc8d5,REGISTERED,9984,Dextran 70 + Hypromellose,100 mg + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-34ffeae46737064b617e0b20,REGISTERED,10027,Amoxicillin + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c652453256ab542d14234371,REGISTERED,10033,Cefuroxime + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2d39e36093d6724e4a22eda5,REGISTERED,10041,Amoxicillin + Clavulanic Acid,400 mg + 57.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-5489c97086aacd42c7bcca0a,REGISTERED,10100,Insulin Aspart Protamine & Mixture,100 IU/ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCR-7359cca6d913c528dc6bdef4,REGISTERED,10125,Erythropoietin,5000 IU/.5 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-1ca53edbdbcd1ef22c646648,REGISTERED,10127,Filgrastim,30 MIU/.5 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-d96e25c151aa80665fd8543d,REGISTERED,10166,Erythropoietin,3000 IU/.75 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-2461bdd59d99799834c75256,REGISTERED,10181,Erythropoietin,2000 IU/.5 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-58491cb40ff1f16e5f9a90d8,REGISTERED,10286,Cetrimide + Chlorhexidine Gluconate,15 gm + 1.5 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b168a4bcf84ef9138f91f492,REGISTERED,10296,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7123fe3a5897c603fa0f6e52,REGISTERED,10298,Benzoic Acid + Salicylic Acid,60 mg + 30 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b9b183353ef120ec42e3ddb6,REGISTERED,10341,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4451dc5a47c4a9d570b74695,REGISTERED,10342,Dextrose Anhydrous + Potassium Chloride + Sodium Chloride + Trisodium Citrate,10 gm + 750 gm + 1.75 gm + 1.45 gm/500 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0e9e69cca2e1a41b2aea5492,REGISTERED,10365,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e8c410343a318f60f99406cb,REGISTERED,10370,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-217dab62b58d8b5c7052fabc,REGISTERED,10379,Cetrimide + Chlorhexidine Gluconate,3 gm + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7542475aa462e3a81720ab0f,REGISTERED,10388,Dextrose Anhydrous + Potassium Chloride + Sodium Chloride + Trisodium Citrate,10 gm + 750 gm + 1.75 gm + 1.45 gm/500 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6ea0e247ae321a09a743a5ea,REGISTERED,10409,Dextrose Anhydrous + Fructose + Potassium Chloride + Sodium Bicarbonate + Sodium Chloride + Sucrose,4.09 gm + 70 mg + 380 mg + 420 mg + 440 mg + 8.07 gm/250 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-df1651358398f02fa33a1456,REGISTERED,10487,Glycerol + Hydrogen Peroxide Solution + Isopropyl Alcohol,1.45 ml + 4.17 ml + 75 ml/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-62538b886e052d1093bb8845,REGISTERED,10503,Benzoic Acid + Salicylic Acid,60 mg + 30 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-38d42c0b00dc43e0848ba7b3,REGISTERED,10525,Diclofenac + Lidocaine Hydrochloride,75 mg + 20 mg/2 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-aa5124cbd66a45cfc254be11,REGISTERED,10527,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-283114c888ee457d2dbf5f98,REGISTERED,10529,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-1c2f7f2858da1a9f7d013b75,REGISTERED,10534,Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin C + Vitamin D,10 mg + 5 mg + 1 mg + 1 mg + 5000 IU + 1.6 mg + 50 mg + 1000 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-3ba0a4665b58fc61b1d0c5df,REGISTERED,10540,Aluminium Oxide + Magnesium Hydroxide,175 mg + 225 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cb548ef17f6ea9ec11d34d05,REGISTERED,10577,Cyanocobalamin + Pyridoxine Hydrochloride + Vitamin B1,1 mg + 100 mg + 100 mg/3 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0cd482a389067d2fcea4b86f,REGISTERED,10581,Chloramphenicol + Lidocaine Hydrochloride,500 mg + 100 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c89e25cd648400b9387b0eaf,REGISTERED,10597,Ascorbic Acid + Cod Liver Oil + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E,17.5 mg + 100 mg + 9 mg + .35 mg + .85 mg + 2000 IU + .7 mg + 200 IU + 1.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4f107b6e4241b4de78ece92c,REGISTERED,10600,Betamethasone + Neomycin Sulphate,100 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7a5397a9ff6808e9c627786e,REGISTERED,10601,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-bd8f2393c59987aedf41569f,REGISTERED,10620,Aluminium Oxide + Magnesium Hydroxide + Simethicone,200 mg + 400 mg + 30 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d4fbdf96d2ab4de7ad34999b,REGISTERED,10621,Bacitracin Zinc + Neomycin Sulphate,500 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-133cb0566f9a1dbfe1d49d91,REGISTERED,10622,Bacitracin Zinc + Neomycin Sulphate,250 IU + 5 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-76c2d872c00d2f3e5b07430f,REGISTERED,10626,Hydrocortisone + Miconazole Nitrate,1 gm + 2 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-8bf21fb01668eb661bee5a64,REGISTERED,10627,Betamethasone + Neomycin Sulphate,100 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
