medicine_id,market_source_records,registered_source_records,match_method,tier
MED-4e8bdeab74476033c7b4cc4b,SRCM-a2ea8769a7ef67990a813a2a,SRCR-ff7aa3ea3cb30dbf29f5e0ad,EXACT_STRUCTURED_IDENTITY,A
MED-4e977fb849045d1988fb6a7e,SRCM-fa66367756479b8f123a9717,SRCR-1923ac97fb744f38f19fa6ad,EXACT_STRUCTURED_IDENTITY,A
MED-4ec3bab85bf1be5a76558a54,SRCM-b836a32324b0be158524e6b9,SRCR-442bca772bffac63cf4c1d77,EXACT_STRUCTURED_IDENTITY,A
MED-4ef714f424ac68426297f98d,SRCM-4100d5b532305e66b1a8fc62,SRCR-8c01596ecd251924ce7fda27,EXACT_STRUCTURED_IDENTITY,A
MED-4f0cca8eff9f559cca115ac2,SRCM-13844c2e7e1110bee2f3f390,SRCR-1845e54c1c33dc76a24c69e9,EXACT_STRUCTURED_IDENTITY,A
MED-4f1bd72c026034029f33d5c4,SRCM-26178842762f73cc99582cc9,SRCR-24c431ba0a34960e85337a24,EXACT_STRUCTURED_IDENTITY,A
MED-4f2021e125a8fa958350839f,SRCM-d5bc2536c72e4e185671e51f,SRCR-7e6a84d4ea49707ed436431c,EXACT_STRUCTURED_IDENTITY,A
MED-4f2a4ac252f5569721d51847,SRCM-158306143be5ffddd22a775f,SRCR-f6ab553c321e4ef034689f13,EXACT_STRUCTURED_IDENTITY,A
MED-4f2ff4b0b9ff4b29988bb467,SRCM-9c2d9f6a495d13bfe4791f4f,SRCR-e69eed19759fcf72feddab66,EXACT_STRUCTURED_IDENTITY,A
MED-4f38310e95130a6ada9b4bb3,SRCM-bb89883171f895733fd77e08,SRCR-ef0bd7dbc1878f06e7a02c3f,EXACT_STRUCTURED_IDENTITY,A
MED-4f4800b335f2555dd86a239e,SRCM-baf37d2594e9f32d5ddb1cb9,SRCR-5d7b3a851e11a5d28ca5bd5a,EXACT_STRUCTURED_IDENTITY,A
MED-4f4a1487a722d8c39ced9358,SRCM-9d4cc0f111ecbebd160f2e9b,SRCR-3220b614fece9dbe68528c42,EXACT_STRUCTURED_IDENTITY,A
MED-4f9df6dd8ae9c134ecb5cb70,SRCM-d52ec45d61af3ffb8662098c,SRCR-ed5dfe389789ab4d02f238a7,EXACT_STRUCTURED_IDENTITY,A
MED-4fa60808104e7655622767c1,SRCM-7e1f6a11fe80439781c7b567,SRCR-8342a27d6ee0f7da22576341,EXACT_STRUCTURED_IDENTITY,A
MED-4fb05d03b322a741e5ee0377,SRCM-bebfbed2d7235e9b9b2db1c6,SRCR-5017582cc9316d9d899388f0,EXACT_STRUCTURED_IDENTITY,A
MED-4fdbb1ffb86e7a35faf8b32b,SRCM-04b6ef09add0358f202dd82f,SRCR-3f5c94ee398de0bb4c283fad,EXACT_STRUCTURED_IDENTITY,A
MED-4fe4c18c9fb27c5b79f5e27c,SRCM-17b022c40946643f7e9b19d3,SRCR-0d81fa115893f3ca0f8e603f,EXACT_STRUCTURED_IDENTITY,A
MED-4fea8ac9152826ec725f7d7f,SRCM-f2967b22a871fc765d7a126d,SRCR-5e090db548710681af2aa270,EXACT_STRUCTURED_IDENTITY,A
MED-500b7f5fec83486f04139654,SRCM-da0122b07c6f54df9e171d50,SRCR-de08da693d2439e574c895bf,EXACT_STRUCTURED_IDENTITY,A
MED-5019cbfdca758e7fad1cd93e,SRCM-55b828dde6c3d4e8b5407544,SRCR-5e63a0c6bd16c0df3eb53513,EXACT_STRUCTURED_IDENTITY,A
MED-501b3682db03d15c228f55e5,SRCM-d58eef384c790dae1b666be5,SRCR-53cc71d47d851719c8d2e854,EXACT_STRUCTURED_IDENTITY,A
MED-508640ec680fd9474ecf1f6a,SRCM-c4e653de45d21b06e5446df7,SRCR-699e13d5ef222a2141125a6e,EXACT_STRUCTURED_IDENTITY,A
MED-508c352a9870ac03d9812c41,SRCM-bf8541a69ae9fb84fdc10d5c,SRCR-bbd6633952ed280834e5128f,EXACT_STRUCTURED_IDENTITY,A
MED-508d46f2eefc9b37fdefcfa1,SRCM-94e54d82340eec167888eed5,SRCR-9d71873768d1ab7a3f922e75,EXACT_STRUCTURED_IDENTITY,A
MED-50a7bdaacd7e0efaa73640f7,SRCM-fc0c2bb6ea5b3feb7e54391f,SRCR-8241f5e25d107146deadf6fe,EXACT_STRUCTURED_IDENTITY,A
MED-50a861dbb928a8a3dd5e4031,SRCM-bf69b15251a5ced0a5004e3f,SRCR-9fdd4c802805b9c150dadc22,EXACT_STRUCTURED_IDENTITY,A
MED-50c3ac1642dc70af2630eb47,SRCM-1c4081c7f892128402ee1190,SRCR-e504941f08a2c7f0899ad709,EXACT_STRUCTURED_IDENTITY,A
MED-50c539b293374b31f273c594,SRCM-230a9ba3a388672419ab90bd,SRCR-2744b8f5754d2304517dd1f6,EXACT_STRUCTURED_IDENTITY,A
MED-50c8f1db636a3be46efb78c9,SRCM-0a90295468b681fa66f31266,SRCR-fb31c7f228e684e184aacced,EXACT_STRUCTURED_IDENTITY,A
MED-5105f029b33b2a2bbc15ccfb,SRCM-d0c429f76ec5080bc9575286,SRCR-8b62e42e499b91c57abcb755,EXACT_STRUCTURED_IDENTITY,A
MED-510cf1e058ccb397c9769554,SRCM-9922c72d3f27fe2adc24f48d,SRCR-659325262d1de9b4db4f41ec,EXACT_STRUCTURED_IDENTITY,A
MED-511c0b22c1cd97cd661cbfbf,SRCM-c513469e698bbbff3d7b0b17,SRCR-596c769bdd0c86be9c9876ad,EXACT_STRUCTURED_IDENTITY,A
MED-5156e13dc7a2cf3d07d6b37b,SRCM-b8d23b31eb9dea17b13d3d2e,SRCR-574fd05367fa8ce5b05ae564,EXACT_STRUCTURED_IDENTITY,A
MED-5160927d91f2ec614e74b8f9,SRCM-4b139099736deb8c6c1feb7d,SRCR-8b4336678a9144a6934a6293,EXACT_STRUCTURED_IDENTITY,A
MED-516117d574fbdb5cc6ccd7e0,SRCM-f5a3145a72b19d5010094f92,SRCR-39340fd4b6204d64239de2ac,EXACT_STRUCTURED_IDENTITY,A
MED-516da0d67021746c007fcd48,SRCM-d087978cf7a62188891ac163,SRCR-8d7df615f473cc2ef722314b,EXACT_STRUCTURED_IDENTITY,A
MED-51704c11d8495e231cfce2ec,SRCM-77b93c711e56f6827f808847,SRCR-906e2e02a1fa3764cf5806c3,EXACT_STRUCTURED_IDENTITY,A
MED-51a1c643a0869e0275f81845,SRCM-6cf84a59e6ed7bdc7c94fb69,SRCR-55b0e5a02ab2fcdc51bc1d36,EXACT_STRUCTURED_IDENTITY,A
MED-51b3c4e55bd0b478e1b39d32,SRCM-253a684083e78ca7ef87b7a5,SRCR-a6d775293c72b7d563441bc2,EXACT_STRUCTURED_IDENTITY,A
MED-51b8ba764abc76b8b2c150b4,SRCM-71a8dbf5c91c7073e5663873,SRCR-59349d9c9a484b7e6520edd1,EXACT_STRUCTURED_IDENTITY,A
MED-51c53cd31e56be55c96f2a9d,SRCM-3d9bb82c49b88fc5a353ff84,SRCR-eb4bcef86742d8c2f796e3ed,EXACT_STRUCTURED_IDENTITY,A
MED-51cc0d170f6a87e01a64274d,SRCM-94bd5a31bdad87896065dd46,SRCR-a1c6ad1f1659cc6264c5c326,EXACT_STRUCTURED_IDENTITY,A
MED-51db2b6ea78881edc2c89402,SRCM-ee21e6903d6702b545adbb6b,SRCR-dc4628059ce8c8e3ab34ab31,EXACT_STRUCTURED_IDENTITY,A
MED-51e10d884f95be65d9b4fb63,SRCM-db6e559fdfdeee09506170ea,SRCR-3e3f348418dc6dc454001da1,EXACT_STRUCTURED_IDENTITY,A
MED-52159b3c723e82c9aec56158,SRCM-eb14e579c1637c8ff83097bb,SRCR-42b063428a7b99c0e1f69b9c,EXACT_STRUCTURED_IDENTITY,A
MED-522581c913c282d14b903831,SRCM-fab24f3565ef05c09af1f877,SRCR-3bbda0f55112bbb2d7b51af5,EXACT_STRUCTURED_IDENTITY,A
MED-52411c272a4f08b9556356cd,SRCM-373497d664ec248e90a0077a,SRCR-e9355fa76781c1f89c09cb3f,EXACT_STRUCTURED_IDENTITY,A
MED-5250fa9924f5ff1ef4af9356,SRCM-c74a917727464f261f180771,SRCR-685f424e471a8b0d7572ba0f,EXACT_STRUCTURED_IDENTITY,A
MED-5266274a0f7ed2fac64c47a9,SRCM-a00ac05f34483f51722999bf,SRCR-11596c7d6bf7018ae9ce4bd2,EXACT_STRUCTURED_IDENTITY,A
MED-52686038690c573a807a438f,SRCM-d86e5103f5e71f9441e137d1,SRCR-830ed2a80faf480337514699,EXACT_STRUCTURED_IDENTITY,A
MED-528e4924878a966cac9bcde5,SRCM-4dcfbaeb6834559a9b01c5ac,SRCR-8e72d6c285ad6e495491b42d,EXACT_STRUCTURED_IDENTITY,A
MED-52995282dd1ecdf5bf7de62d,SRCM-0485f45ade99141f7b5cbe92,SRCR-4c2289f13ec838697a19f2cb,EXACT_STRUCTURED_IDENTITY,A
MED-529cbdaee1f33357a1b1bda9,SRCM-58d311c53386ff9329cbf0a6,SRCR-0e9305a3dc93a0bc495146b2,EXACT_STRUCTURED_IDENTITY,A
MED-5310d0e8810896779a69dc56,SRCM-c1ca42d32999b138de6d057e,SRCR-28c8c746d47589687a074f3d,EXACT_STRUCTURED_IDENTITY,A
MED-532e63454a01ef38b0fa4e1a,SRCM-6756f4fbf12a8d7751154bc4,SRCR-64ccf80276d905fd6dc3f390,EXACT_STRUCTURED_IDENTITY,A
MED-535031e70d4bb21e5eb26703,SRCM-11f1102c177d88d4bc86a68a,SRCR-611309895307205c12946641,EXACT_STRUCTURED_IDENTITY,A
MED-5354dbc72cb1b5135775a841,SRCM-2c9de7bdc4d78bd919d3ff0f,SRCR-6d7c72aacf8e254e41f15d9a,EXACT_STRUCTURED_IDENTITY,A
MED-535e89fcf66448384e896b43,SRCM-d3986d1d4c548b8108544130,SRCR-154e76e2c52e653b4446eed9,EXACT_STRUCTURED_IDENTITY,A
MED-5375caf45719c7c4b621d72f,SRCM-8099ffb3165d61230bbe6afa,SRCR-f04aa51de9616bcd4716845a,EXACT_STRUCTURED_IDENTITY,A
MED-5388159c94e29e7b5c07d7e1,SRCM-93a541bf08f68285ea73bccf,SRCR-3c4558463c19f43605388051,EXACT_STRUCTURED_IDENTITY,A
MED-538a5e71f27ca8e4baf3e082,SRCM-a6db46687909c189283ff26d,SRCR-38259e8cca00ee3015b2813f,EXACT_STRUCTURED_IDENTITY,A
MED-53a455a66efdc3f0335e0e6b,SRCM-6825d9fb4a2602fedaa35e57,SRCR-2027a8ea97ed0cbdfee5fb2a,EXACT_STRUCTURED_IDENTITY,A
MED-53aa64b754998a48466443ad,SRCM-d06771d98f20a6fccb26d471,SRCR-ca7fb9fdd8193e6db3ce94b4,EXACT_STRUCTURED_IDENTITY,A
MED-53af3df049eb87ef149961af,SRCM-b9e03276dc6ee6754f1e92bc,SRCR-dca26bd0f98a0ec4a90d629a,EXACT_STRUCTURED_IDENTITY,A
MED-53b476bb92581325b57ff402,SRCM-345210f751ea6a6d29c70d93,SRCR-0eea2ba8274e3410e8272a08,EXACT_STRUCTURED_IDENTITY,A
MED-53c6669286d149325319c399,SRCM-8778ce58afe3f55fb4bcd005,SRCR-f82345cb32850eb6220e19ab,EXACT_STRUCTURED_IDENTITY,A
MED-53cbb7fdb8af57b365663a29,SRCM-d12f570735944dca6ad26102,SRCR-91fe3cb781268543c9899c6f,EXACT_STRUCTURED_IDENTITY,A
MED-53e8d44e37daa8fffaeb7590,SRCM-e54d4c0a56f371f132ea144d,SRCR-7fbaaa34fbfd6d39f9aa271d,EXACT_STRUCTURED_IDENTITY,A
MED-53eea6b4c68d450e5c7042af,SRCM-495f4d074b366423e1618539,SRCR-24210801afe53fa460de6982,EXACT_STRUCTURED_IDENTITY,A
MED-53f22ddcbff4c93fe3eb1c0f,SRCM-edcfadba97f766cfe89ffa8c,SRCR-4f76ea0c76819865559b2c7b,EXACT_STRUCTURED_IDENTITY,A
MED-53fa054918bab7d424b2bfc4,SRCM-5ae4eaf69ab34fbfcb26e7da,SRCR-f4c8966b06d8daa58cd1a6a8,EXACT_STRUCTURED_IDENTITY,A
MED-53fb54622d3488c16e8cc47b,SRCM-70cedbda9b2e6f7c2a3f4e27,SRCR-0e26bbaf5d87a9665d2bfa9d,EXACT_STRUCTURED_IDENTITY,A
MED-540d5a2d0fbc850edfb2bf95,SRCM-6453343ba42d7990780f3cfa,SRCR-e960fdb51ddeb8cfcaf79b19,EXACT_STRUCTURED_IDENTITY,A
MED-541464b11f00466c76f783e8,SRCM-bc17a270fc7625aba88330be,SRCR-86c446fc1e607b76d790903f,EXACT_STRUCTURED_IDENTITY,A
MED-541a2e9a07f7dfa3010f5a5a,SRCM-cef2b4335a52169706b16398,SRCR-956c82a82f8881707ea696e6,EXACT_STRUCTURED_IDENTITY,A
MED-542f17efc2f6d1789310488b,SRCM-a23e5c421d6865a568e9c709,SRCR-9864100819ceaac3fd0390be,EXACT_STRUCTURED_IDENTITY,A
MED-5452d929f1fee267385e4802,SRCM-6fb5627b0e468e11838ff1b5,SRCR-4a87c183a1ddcd223d96612e,EXACT_STRUCTURED_IDENTITY,A
MED-54638ade9e0294b78925d120,SRCM-857f54772a4a30d5cce81e3c,SRCR-55f325daef8a4be50f8a8c06,EXACT_STRUCTURED_IDENTITY,A
MED-54697bc7798a3016320fca10,SRCM-faae0e92b69ea49cf6123b21,SRCR-37f628b3405d1d0ec5d7103d,EXACT_STRUCTURED_IDENTITY,A
MED-548b57135e7776a6d921bc68,SRCM-7422fc719e55ea43074fbbde,SRCR-1667e07efffe6f249652c8c8,EXACT_STRUCTURED_IDENTITY,A
MED-548b89e4ee98e030b93ea5d0,SRCM-27c89f859393dfbd97299b9f,SRCR-569de92ec63566955263ce5a,EXACT_STRUCTURED_IDENTITY,A
MED-548d821827c32375f85340f8,SRCM-a2802053cb4aa536cb71c804,SRCR-1c7b9414305de4fe1b88bea6,EXACT_STRUCTURED_IDENTITY,A
MED-54928aa4697e1e65ea247fc2,SRCM-f3faf99db062891e442e585e,SRCR-fbf858e88c304a591c2f305e,EXACT_STRUCTURED_IDENTITY,A
MED-549e5f511df3c09085de16ce,SRCM-e06dcc88ff4faaa7ea9988ef,SRCR-dccc48059d7f42f4498bc0f3,EXACT_STRUCTURED_IDENTITY,A
MED-54b5d276de6848666bee5594,SRCM-abfeb32e7750d0db0ef5dba1,SRCR-5388a16e8a4dbab54718b8a7,EXACT_STRUCTURED_IDENTITY,A
MED-54b9e7a09ca21a6a408cd169,SRCM-34af337120c52f791bdfdb54,SRCR-c96747c9ea6840414eb56019,EXACT_STRUCTURED_IDENTITY,A
MED-54de5600c43e6c03ccb30d87,SRCM-989d78d8b509e535f25a831c,SRCR-960408193c50db979c3bdd3b,EXACT_STRUCTURED_IDENTITY,A
MED-54eb39e68de6d829d3ff507c,SRCM-0af2c9df54fc3923813f8ab3,SRCR-242329eff7d17831b7495871,EXACT_STRUCTURED_IDENTITY,A
MED-5503858f81e9e8e0d6a996d4,SRCM-cd2313cbca83a07b13acbad0,SRCR-179110450aad52e7c4638013,EXACT_STRUCTURED_IDENTITY,A
MED-55072f22526223d7406174b7,SRCM-35307ea69a8a22d3e6613fa0,SRCR-1c19e4b6f6f19dfb10583415,EXACT_STRUCTURED_IDENTITY,A
MED-55183f5879266ba42a68f14f,SRCM-3b14f232c4d4ab6d305a3d01,SRCR-25bf7250d2f776c7822ba8bb,EXACT_STRUCTURED_IDENTITY,A
MED-5540c292d297168d7305bf23,SRCM-8933168e5eade54fe327856c,SRCR-662ed0fcdfc1e443e8cc9546,EXACT_STRUCTURED_IDENTITY,A
MED-55441ec92725d463337dc305,SRCM-b84f741f6c37bd4ab2753707,SRCR-bbb023e56379ed6e222d0ea0,EXACT_STRUCTURED_IDENTITY,A
MED-5544dcb7b63162e607d2218d,SRCM-e70f8f678e4639c243998b98,SRCR-e318f96156bc673f5135e362,EXACT_STRUCTURED_IDENTITY,A
MED-5551412b427a00dce83353c2,SRCM-d970746c0462d8890eb5778a,SRCR-506196ce643bb6f983a020de,EXACT_STRUCTURED_IDENTITY,A
MED-5586591cb106a5f366c85a8b,SRCM-8bdfdede2704037f76831047,SRCR-aae92426b908444edd47c564,EXACT_STRUCTURED_IDENTITY,A
MED-558fae81340b5d056c4881c8,SRCM-f3c164645ba4a154da2bdd72,SRCR-0396a7ce51e769f6cd73a24e,EXACT_STRUCTURED_IDENTITY,A
MED-559ba526e39c63e8f272018c,SRCM-d4203d7dc2fa79385e692ef3,SRCR-4af8307b7e1d930256bcfaf2,EXACT_STRUCTURED_IDENTITY,A
MED-55bd88470673019fcec15cfe,SRCM-a1bd89f6bc7e67007ee4d122,SRCR-dd5de1694ad19bfbe796272e,EXACT_STRUCTURED_IDENTITY,A
MED-55e5599fef24e4ccb82ac055,SRCM-ab8745f0841aae1e6873b5ce,SRCR-7320b9a6f9a6fa28026013f7,EXACT_STRUCTURED_IDENTITY,A
MED-5609ba3a17ce40135b9c5d71,SRCM-4b01cd8a4fffe50539a6af50,SRCR-2c05ebba6a9f85591a4e578f,EXACT_STRUCTURED_IDENTITY,A
MED-5610decbf20c3bb9f88a4265,SRCM-b3d90086b17fdce7729e3b09,SRCR-defce1126d76e4ebc5de1972,EXACT_STRUCTURED_IDENTITY,A
MED-564cbb799807caf64f6139e3,SRCM-25dbc40a45ed5d51616a7346,SRCR-f265a03420ec76c717e507d6,EXACT_STRUCTURED_IDENTITY,A
MED-566e2d127b383a9fa9e24292,SRCM-06900985710ed157b9e32dc2,SRCR-a08481bf4249446ab10db7a4,EXACT_STRUCTURED_IDENTITY,A
MED-567be20d56505295f82b9891,SRCM-297c75da3ac72dcbd177f578,SRCR-614188ec05200658f5d9efd9,EXACT_STRUCTURED_IDENTITY,A
MED-567d905c8b4d0e7731a6a935,SRCM-f004f2c54f914ce380146569,SRCR-b1849849fd490d83ad4b5499,EXACT_STRUCTURED_IDENTITY,A
MED-568abc7ab00630e5e17e25f5,SRCM-250f6fc4f884b7bde42e48a9,SRCR-4e3256b81fdbc6c51026a6a0,EXACT_STRUCTURED_IDENTITY,A
MED-56acdbab8127750d73d52730,SRCM-bb9f6ebf2d459486f4e2a343,SRCR-36eae5119a83ead377da7e9a,EXACT_STRUCTURED_IDENTITY,A
MED-56d247768944de4e37fe35c2,SRCM-b1284f941e2c191e9e3ee50f,SRCR-4ae44ceff4fe9f695e7139c6,EXACT_STRUCTURED_IDENTITY,A
MED-56d49a0c050d889556113aa9,SRCM-1bebcb79802b8072923e3e24,SRCR-c1a36feeaa1ccfa566140040,EXACT_STRUCTURED_IDENTITY,A
MED-56e2b9260123a1cbbb83ebc0,SRCM-ad8558f25c975578eeb2a256,SRCR-11430e34aba3996674edbe46,EXACT_STRUCTURED_IDENTITY,A
MED-56e9c8c2cb861ebe65cdc130,SRCM-d0ffcc92d5968571e0b1f577,SRCR-47039fc882e9a2fa7d302c72,EXACT_STRUCTURED_IDENTITY,A
MED-56ecea20985682f8a37f7bfc,SRCM-3f3ba385e57cab6684fa6a47,SRCR-26d15b835f203729c0f2574d,EXACT_STRUCTURED_IDENTITY,A
MED-56f126d60a10a9ca1c952a4b,SRCM-175193f1939508229354f517,SRCR-4e6e2f984809d3642bdcd3b2,EXACT_STRUCTURED_IDENTITY,A
MED-5704cbe18232ed7df8ca90b5,SRCM-536fc5f8a763d1d2d0fe8bb2,SRCR-e8f2cf51e57c1f4ccccef78b,EXACT_STRUCTURED_IDENTITY,A
MED-570a028df9178f5e65d671e7,SRCM-34006d58f31433415f6f9069,SRCR-ada410b434d1121d3ce346f9,EXACT_STRUCTURED_IDENTITY,A
MED-570bd7a47d87e19feb59a518,SRCM-0bcf40de5ddf910261c3b40d,SRCR-0f642eeefe526ec723573acc,EXACT_STRUCTURED_IDENTITY,A
MED-571005a4484a4819e06aa19a,SRCM-bdf13a0b4b8bd592ce05c41b,SRCR-5103118cefe05d9f04e43c8f,EXACT_STRUCTURED_IDENTITY,A
MED-572cb5b62abb137d7f1a4e9a,SRCM-b769db36f6eb45aa8249fd3d,SRCR-9aeaa86460bd265419cc4f37,EXACT_STRUCTURED_IDENTITY,A
MED-5749eacf7668afb041349834,SRCM-2826e2c001f0d7a738817288,SRCR-836badba943ea75274d6dcfc,EXACT_STRUCTURED_IDENTITY,A
MED-579decb5903a20239fb3f407,SRCM-34986b74b69aeb940bceeffc,SRCR-89ace888e3a6be2578b38098,EXACT_STRUCTURED_IDENTITY,A
MED-579f8b26dbd032075db4a34c,SRCM-c221bdcb42b4c021a2ed4478,SRCR-6fc5d4bac5824bf45ae68cb7,EXACT_STRUCTURED_IDENTITY,A
MED-57afab8bb1818e0ef913d7f4,SRCM-071880714f5166fd6e7087ed,SRCR-68ea8c80ee4a88c3987eae99,EXACT_STRUCTURED_IDENTITY,A
MED-57b2402270452095aeca2df7,SRCM-b5c0d4404fd50105467dafc3,SRCR-0a01a40b95c355e6a07cfe5b,EXACT_STRUCTURED_IDENTITY,A
MED-57bae4cf1cd0787bc9136f61,SRCM-cee0329f8e249d37d5885a89,SRCR-7d617162534fdec1801191c0,EXACT_STRUCTURED_IDENTITY,A
MED-57bb2fa7941e4012ec3f1c27,SRCM-6f8e0dd62314216eb1f75afc,SRCR-f665002e07cc29302c312920,EXACT_STRUCTURED_IDENTITY,A
MED-57cedc646bd1ae10ff6119f7,SRCM-5a1bac3412365ae8408f223b,SRCR-fa6b8c9a6eecb3b586bdc7cf,EXACT_STRUCTURED_IDENTITY,A
MED-57d64ea8288614b66fdb0b52,SRCM-af2763b6f166371a38dc6b80,SRCR-aeebd8697701bd2c0b106233,EXACT_STRUCTURED_IDENTITY,A
MED-57dc6778340e0bf7e236abc2,SRCM-43197169ed500419936ece22,SRCR-42c2336fb374b90a6507ad92,EXACT_STRUCTURED_IDENTITY,A
MED-57e20493c9646a7b8f257ffa,SRCM-c1e064a428ab4b57d1785ef1,SRCR-804fca25394d02f4d14d617b,EXACT_STRUCTURED_IDENTITY,A
MED-57e4ca29fee02c552e2882a9,SRCM-4ca53493630173e5f61d4a63,SRCR-601c61f5a369cc5968e3d43d,EXACT_STRUCTURED_IDENTITY,A
MED-57e95fa70e2fd089b4627e37,SRCM-f8598cb1162169379ddfadb9,SRCR-48ac2c506f781cc36cc30a99,EXACT_STRUCTURED_IDENTITY,A
MED-57e9aa2b0e722d18c4ccb465,SRCM-8112f9caa320faf2a97c2389,SRCR-f6b247ef63bd246a205d9e87,EXACT_STRUCTURED_IDENTITY,A
MED-5800b3513dac2ded1cd48234,SRCM-bf7d1f9c2628cd2a9a971185,SRCR-6be353ea4c0897643f9c7845,EXACT_STRUCTURED_IDENTITY,A
MED-58055c1c603fec54bdec5c60,SRCM-22a96980f3753ee3d1450e15,SRCR-f7197e6de0fea8f7ffebbe2a,EXACT_STRUCTURED_IDENTITY,A
MED-5819d7fa7596c82b9f44c048,SRCM-206eaee2f2efb45510a9c017,SRCR-c57bd457b6479a8edc24a724,EXACT_STRUCTURED_IDENTITY,A
MED-582b92f36489e3adb9776f30,SRCM-98854b5da8f40123cb12683d,SRCR-e0396780e43853ec87ee6535,EXACT_STRUCTURED_IDENTITY,A
MED-5830f639f05769368beb0015,SRCM-84564e64009d5c29d027188d,SRCR-2def2dce2fc181cfb529fa72,EXACT_STRUCTURED_IDENTITY,A
MED-583a231ae5f827b538d1c16b,SRCM-e8c2e767386da5e76ffc10f8,SRCR-a100497eece365341bbee3b4,EXACT_STRUCTURED_IDENTITY,A
MED-5852f0c15cac10c7829431ce,SRCM-ce20a49bc772f56982b77843,SRCR-a5f0dad98ce97ec10889b05a,EXACT_STRUCTURED_IDENTITY,A
MED-586c05a6dc3bfb1a601add4e,SRCM-1515215c70bd39be996ece43,SRCR-4a56d88afd0df2ee8621c522,EXACT_STRUCTURED_IDENTITY,A
MED-58786fa097989d9d2e312415,SRCM-9daed5f568a7f3b5ef075951,SRCR-584429d499845806d7840c0b,EXACT_STRUCTURED_IDENTITY,A
MED-588b42d7dad215769677eb2e,SRCM-a281621b21dbfdddc698ddaa,SRCR-6685bdeba273e7503b81a800,EXACT_STRUCTURED_IDENTITY,A
MED-588d277f5999815b62b56369,SRCM-0b62bd2c74b31e95162bbc52,SRCR-d59a4c19af92bb1ec838c61a,EXACT_STRUCTURED_IDENTITY,A
MED-58a74652f44efdac031af2ba,SRCM-848ec940657e523b583ac9d1,SRCR-52b26717ae8227755392bb12,EXACT_STRUCTURED_IDENTITY,A
MED-58b667b1eab30b5c55888342,SRCM-dcdbac3e4c6e7557a4c1e8c1,SRCR-cf86b12fba070d4be667c6d8,EXACT_STRUCTURED_IDENTITY,A
MED-58bcb0884bdd30cd8da1accb,SRCM-372b1bee8b805d766feb3b33,SRCR-828b2b1146d6b5a70b90a060,EXACT_STRUCTURED_IDENTITY,A
MED-58e37337e966e17d044ed775,SRCM-3abd58fa4b22c5af47f08647,SRCR-6e945805be9fd62a745cd961,EXACT_STRUCTURED_IDENTITY,A
MED-58e9757490a86d054367d144,SRCM-0cabd3ae47dd2f1017736d3f,SRCR-6b6d83b040548236e239980e,EXACT_STRUCTURED_IDENTITY,A
MED-58eb570a154b842f0c4b9535,SRCM-a9f996dd2ab03dfb8015f461,SRCR-4ea6a95f21f48c01fe0951fe,EXACT_STRUCTURED_IDENTITY,A
MED-593c1c73dd13a73ddf165716,SRCM-9b424bce06d66d9561caf480,SRCR-405ef9743ca1f3ea40189c92,EXACT_STRUCTURED_IDENTITY,A
MED-596e20660af42056a21c4db0,SRCM-0d1f02038bf90f145620af39,SRCR-796fcfadfacd5659cad029f9,EXACT_STRUCTURED_IDENTITY,A
MED-5970ebec901d66b56fba387f,SRCM-6ed19781e0a816c8022f5251,SRCR-d8a226d68ae79f6d864adf86,EXACT_STRUCTURED_IDENTITY,A
MED-5978dbe6bbee880d3d3f94a5,SRCM-aed020fd312c0006fd20fdfa,SRCR-5ff8d10589ab53faeb24b857,EXACT_STRUCTURED_IDENTITY,A
MED-597b0b8a5ab035020290383a,SRCM-9f9c29d0df374891d158e31b,SRCR-d991fe411161754c05f461ff,EXACT_STRUCTURED_IDENTITY,A
MED-59ca7273c47840ebdf193d45,SRCM-97eb23c63b6cc8ddcb2468eb,SRCR-a7d571aecb5805de8603ca13,EXACT_STRUCTURED_IDENTITY,A
MED-59ca8febf29503d7ddaaa00e,SRCM-7d228cc1201cda26e3dd380f,SRCR-62fd113e6f3e16e72eee9d47,EXACT_STRUCTURED_IDENTITY,A
MED-59e182083fc3aa2cdacbe049,SRCM-adecf0947b062e82e1568f63,SRCR-0f8a37bf7f743457f6786898,EXACT_STRUCTURED_IDENTITY,A
MED-59e1ed2431f40b02746fad54,SRCM-bbfd9633f78eae8e78e0ef46,SRCR-53ac6ac13b13088ac5f5c7cd,EXACT_STRUCTURED_IDENTITY,A
MED-5a1481b6cfdff0384363da04,SRCM-7c59e9dede02a152930465f8,SRCR-2d5590f73df585a3bba359db,EXACT_STRUCTURED_IDENTITY,A
MED-5a16854f2254088a30c02966,SRCM-74d0f41e00401e088243e63c,SRCR-3f445c7d8d4d1c3e33281f19,EXACT_STRUCTURED_IDENTITY,A
MED-5a1f7e3aa3a7bf2150759fc6,SRCM-a0175b0c237e24da8b5f8233,SRCR-fd44bb5045199bce202e7853,EXACT_STRUCTURED_IDENTITY,A
MED-5a2705fcb108ad8e4ec02dd8,SRCM-76d2175b344b729b9c11d431,SRCR-e6d5496edbea37c06ea7d4ad,EXACT_STRUCTURED_IDENTITY,A
MED-5a396385a2a8e3104b6d74b6,SRCM-c2b004ebe0dd6e595d13b309,SRCR-59978e0a64c47ad1a215ad41,EXACT_STRUCTURED_IDENTITY,A
